,totalLatency
0,0.0051459142282336365
1,0.0051459142282336365
2,0.0051459142282336365
3,0.0051459142282336365
4,0.0051459142282336365
5,0.0051459142282336365
6,0.0051459142282336365
7,0.0051459142282336365
8,0.0051459142282336365
,totalLatency
0,0.0051459142282336365
1,0.0051459142282336365
,totalLatency
0,0.0051459142282336365
1,0.0051459142282336365
2,0.0051459142282336365
3,0.0051459142282336365
4,0.0051459142282336365
,totalLatency
0,0.00838275799033821
1,0.00838275799033821
2,0.00838275799033821
3,0.00838275799033821
4,0.00838275799033821
,totalLatency
0,0.00838275799033821
,totalLatency
0,0.00838275799033821
1,0.00838275799033821
,totalLatency
0,0.006739765887956743
1,0.006739765887956743
2,0.006739765887956743
3,0.006739765887956743
4,0.006739765887956743
5,0.006739765887956743
6,0.006739765887956743
,totalLatency
0,0.008073062094990516
1,0.008073062094990516
2,0.008073062094990516
3,0.008073062094990516
4,0.008073062094990516
,totalLatency
0,0.019692975470358618
1,0.019692975470358618
2,0.019692975470358618
3,0.019692975470358618
4,0.019692975470358618
5,0.019692975470358618
6,0.019692975470358618
7,0.019692975470358618
8,0.019692975470358618
9,0.019692975470358618
,totalLatency
0,0.0051459142282336365
1,0.0051459142282336365
2,0.0051459142282336365
3,0.0051459142282336365
4,0.0051459142282336365
5,0.0051459142282336365
6,0.0051459142282336365
,totalLatency
0,0.006739765887956743
1,0.006739765887956743
2,0.006739765887956743
3,0.006739765887956743
4,0.006739765887956743
5,0.006739765887956743
6,0.006739765887956743
7,0.006739765887956743
8,0.006739765887956743
9,0.006739765887956743
10,0.006739765887956743
11,0.006739765887956743
12,0.006739765887956743
13,0.006739765887956743
14,0.006739765887956743
15,0.006739765887956743
,totalLatency
0,0.008073062094990516
1,0.008073062094990516
2,0.008073062094990516
3,0.008073062094990516
4,0.008073062094990516
5,0.008073062094990516
,totalLatency
0,0.019692975470358618
1,0.019692975470358618
2,0.019692975470358618
3,0.019692975470358618
4,0.019692975470358618
5,0.019692975470358618
6,0.019692975470358618
7,0.019692975470358618
8,0.019692975470358618
9,0.019692975470358618
10,0.019692975470358618
11,0.019692975470358618
12,0.019692975470358618
13,0.019692975470358618
14,0.019692975470358618
15,0.019692975470358618
16,0.019692975470358618
17,0.019692975470358618
18,0.019692975470358618
19,0.019692975470358618
20,0.019692975470358618
21,0.019692975470358618
22,0.019692975470358618
23,0.019692975470358618
24,0.019692975470358618
25,0.019692975470358618
26,0.019692975470358618
27,0.019692975470358618
28,0.019692975470358618
29,0.019692975470358618
30,0.019692975470358618
31,0.019692975470358618
32,0.019692975470358618
33,0.019692975470358618
34,0.019692975470358618
35,0.019692975470358618
36,0.019692975470358618
37,0.019692975470358618
,totalLatency
0,0.00838275799033821
1,0.00838275799033821
2,0.00838275799033821
3,0.00838275799033821
,totalLatency
0,0.00838275799033821
1,0.00838275799033821
2,0.00838275799033821
3,0.00838275799033821
4,0.00838275799033821
5,0.00838275799033821
