,totalLatency
0,0.009185842812695511
1,0.009185842812695511
2,0.009185842812695511
3,0.009185842812695511
4,0.009185842812695511
5,0.009185842812695511
6,0.009185842812695511
7,0.009185842812695511
8,0.009185842812695511
,totalLatency
0,0.009185842812695511
1,0.009185842812695511
,totalLatency
0,0.009185842812695511
1,0.009185842812695511
2,0.009185842812695511
3,0.009185842812695511
4,0.009185842812695511
,totalLatency
0,0.012425922065804715
1,0.012425922065804715
2,0.012425922065804715
3,0.012425922065804715
4,0.012425922065804715
,totalLatency
0,0.008884557945292762
1,0.008884557945292762
2,0.008884557945292762
3,0.008884557945292762
4,0.008884557945292762
,totalLatency
0,0.010341676658939852
1,0.010341676658939852
2,0.010341676658939852
3,0.010341676658939852
4,0.010341676658939852
,totalLatency
0,0.023027943751892092
1,0.023027943751892092
2,0.023027943751892092
3,0.023027943751892092
4,0.023027943751892092
5,0.023027943751892092
6,0.023027943751892092
7,0.023027943751892092
,totalLatency
0,0.009185842812695511
1,0.009185842812695511
2,0.009185842812695511
3,0.009185842812695511
4,0.009185842812695511
5,0.009185842812695511
,totalLatency
0,0.009185842812695511
1,0.009185842812695511
2,0.009185842812695511
3,0.009185842812695511
4,0.009185842812695511
5,0.009185842812695511
6,0.009185842812695511
7,0.009185842812695511
8,0.009185842812695511
9,0.009185842812695511
10,0.009185842812695511
11,0.009185842812695511
12,0.009185842812695511
13,0.009185842812695511
14,0.009185842812695511
15,0.009185842812695511
,totalLatency
0,0.010341676658939852
1,0.010341676658939852
2,0.010341676658939852
3,0.010341676658939852
4,0.010341676658939852
5,0.010341676658939852
,totalLatency
0,0.023027943751892092
1,0.023027943751892092
2,0.023027943751892092
3,0.023027943751892092
4,0.023027943751892092
5,0.023027943751892092
6,0.023027943751892092
7,0.023027943751892092
8,0.023027943751892092
9,0.023027943751892092
10,0.023027943751892092
11,0.023027943751892092
12,0.023027943751892092
13,0.023027943751892092
14,0.023027943751892092
15,0.023027943751892092
16,0.023027943751892092
17,0.023027943751892092
18,0.023027943751892092
19,0.023027943751892092
20,0.023027943751892092
21,0.023027943751892092
22,0.023027943751892092
23,0.023027943751892092
24,0.023027943751892092
25,0.023027943751892092
26,0.023027943751892092
27,0.023027943751892092
28,0.023027943751892092
29,0.023027943751892092
30,0.023027943751892092
31,0.023027943751892092
32,0.023027943751892092
33,0.023027943751892092
34,0.023027943751892092
35,0.023027943751892092
36,0.023027943751892092
37,0.023027943751892092
,totalLatency
0,0.012425922065804715
1,0.012425922065804715
2,0.012425922065804715
3,0.012425922065804715
,totalLatency
0,0.012425922065804715
1,0.012425922065804715
2,0.012425922065804715
3,0.012425922065804715
4,0.012425922065804715
5,0.012425922065804715
